City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
305,mugia,43.1041,-9.2179,21.06,77,70,10.82,ES,1684687074
306,san miguel,13.4833,-88.1833,30.78,66,0,1.03,SV,1684687075
307,marsh harbour,26.5412,-77.0636,26.23,70,3,3.37,BS,1684686921
308,mokopane,-24.1944,29.0097,16.55,39,0,1.45,ZA,1684687076
309,trairi,-3.2778,-39.2689,29.7,69,70,5.02,BR,1684687003
310,codajas,-3.8367,-62.0569,30.48,72,99,1.63,BR,1684687076
311,fada,9.5667,8.3,25.89,76,97,1.82,NG,1684687077
312,buala,-8.145,159.5921,27.07,82,100,2.11,SB,1684687032
313,manay,7.215,126.5397,25.6,88,90,2.25,PH,1684687077
314,sumenep,-7.0167,113.8667,25.92,79,20,4.53,ID,1684687078
315,thunder bay,48.4001,-89.3168,9.99,71,100,3.09,CA,1684686888
316,newman,37.3138,-121.0208,21.8,39,3,1.47,US,1684687033
317,komsomol'sk,49.0097,33.6455,17.56,72,61,3.58,UA,1684687079
318,ta`u,-14.2336,-169.5144,28.17,78,79,7.42,AS,1684687080
319,iskateley,67.6803,53.1512,11.5,74,84,1.71,RU,1684687080
320,pasewalk,53.5063,13.99,25.47,64,99,4.31,DE,1684687080
321,san antonio oeste,-40.7319,-64.9477,17.39,43,100,10.3,AR,1684687081
322,carolina beach,34.0352,-77.8936,24.04,83,100,3.44,US,1684687081
323,souillac,-20.5167,57.5167,25.21,83,20,2.06,MU,1684687082
324,reyes,-14.3167,-67.3833,29.3,70,66,2.21,BO,1684687082
325,mont-dore,-22.2833,166.5833,17.99,79,98,1.39,NC,1684687083
326,kyren,51.6828,102.1408,6.26,52,5,1.28,RU,1684687083
327,mahajanga,-15.7167,46.3167,27.01,69,20,3.6,MG,1684687055
328,choyr,46.3611,108.3611,7.73,55,7,3.37,MN,1684687084
329,laguna,38.421,-121.4238,24.49,75,75,0.45,US,1684687084
330,demre,36.2537,29.9777,19.71,75,86,1.66,TR,1684687085
331,maksatikha,57.797,35.8825,11.73,94,70,1.05,RU,1684687085
332,tuy hoa,13.0833,109.3,25.57,85,78,2.28,VN,1684687086
333,chardara,41.2547,67.9692,24.01,31,24,4.66,KZ,1684687086
334,kodiak,57.79,-152.4072,5.73,87,100,6.17,US,1684687057
335,rabo de peixe,37.8,-25.5833,18.73,63,75,5.14,PT,1684687087
336,corbu,44.3833,28.65,22.62,35,0,6.69,RO,1684687087
337,saint joseph,39.7686,-94.8466,21.42,50,0,3.09,US,1684686965
338,puerto baquerizo moreno,-0.9,-89.6,27.55,78,75,4.12,EC,1684687088
339,woolgoolga,-30.1106,153.2007,11.93,65,0,5.59,AU,1684687089
340,lospalos,-8.5186,127.0025,20.24,87,55,3.69,TL,1684687089
341,kirensk,57.7853,108.1119,10.07,78,85,0.71,RU,1684687089
342,fuerte olimpo,-21.0415,-57.8738,32.09,28,99,5.31,PY,1684687090
343,fortuna,40.5982,-124.1573,13.14,95,75,6.17,US,1684687090
344,namtsy,62.7161,129.6658,-3.66,77,14,4.74,RU,1684687091
345,portland,45.5234,-122.6762,17.53,69,100,2.06,US,1684687038
346,olonkinbyen,70.9221,-8.7187,1.66,88,17,7.65,SJ,1684687078
347,karymskoye,51.6167,114.35,9.06,54,10,1.88,RU,1684687092
348,gwadar,25.1216,62.3254,29.52,82,98,4.38,PK,1684687092
349,sinabang,2.4803,96.3801,26.88,82,92,2.94,ID,1684687070
350,boumahra ahmed,36.4583,7.5139,18.72,77,45,5.45,DZ,1684687093
351,preobrazheniye,42.9019,133.9064,8.47,83,2,3.81,RU,1684687094
352,mili,6.0815,171.735,28.52,81,100,6.99,MH,1684687094
353,arkhangel'sk,64.5401,40.5433,17.28,52,76,0.72,RU,1684687037
354,pavilosta,56.8879,21.1859,20.95,59,4,2.94,LV,1684687095
355,ponnampet,12.15,75.9333,20.01,96,100,0.52,IN,1684687096
356,la ronge,55.1001,-105.2842,10.14,57,100,4.12,CA,1684687057
357,changde,29.0464,111.6783,14.14,84,100,8.1,CN,1684687096
